uri,place_id,attested_form,romanized_form_1,romanized_form_2,romanized_form_3,entidad_buscada,geometry_wkt,geometry_wkt_polygon
https://pleiades.stoa.org/places/383694/name.2015-04-15.1672325424,383694,Λίβαρνα,Libarna,,,Liba,POINT (8.857185 44.722563),
https://pleiades.stoa.org/places/383698/liguria,383698,,Liguria,,,Liguri,,
https://pleiades.stoa.org/places/383662/gallianates,383662,,Gallianates,,,Gallia,,
https://pleiades.stoa.org/places/383603/brixia,383603,,Brixia,,,Brixia,POINT (10.223135 45.539773),
https://pleiades.stoa.org/places/383603/brixia-grc,383603,Βριξία,Brixia,,,Brixia,POINT (10.223135 45.539773),
https://pleiades.stoa.org/places/383680/forum-iulii-iriensium,383680,,Forum Iulii Iriensium,,,Forum,POINT (9.00968 44.992219),
https://pleiades.stoa.org/places/383696/licini-forum,383696,,Licini Forum,,,Forum,POINT (9.223955 45.812228),
https://pleiades.stoa.org/places/383655/forum-novum,383655,,Forum Novum,,,Forum,POINT (9.679688 45.498815),
https://pleiades.stoa.org/places/383653/forum-germanici,383653,,Forum Germanici,,,Forum,POINT (7.475266 44.518081),
https://pleiades.stoa.org/places/383801/name.2014-06-04.7381153294,383801,,Cisalpina Gallia,,,Gallia,,
https://pleiades.stoa.org/places/383822/vicus-baginas,383822,,Vicus Baginas,,,Vicus,POINT (7.880721 44.448981),
https://pleiades.stoa.org/places/383563/alba-docilia,383563,,Alba Docilia,,,Alba,,
https://pleiades.stoa.org/places/383564/alba-pompeia,383564,,Alba Pompeia,,,Alba,POINT (8.035244 44.700835),
https://pleiades.stoa.org/places/341010947/late-roman-building,341010947,Late Roman Building,Late Roman Building,,,Roma,POINT (23.722648 37.975705),
https://pleiades.stoa.org/places/344491/syrtis-maior,344491,,Syrtis Maior,,,Syrtis,POINT (18 31.5),
https://pleiades.stoa.org/places/344491/megale-syrtis,344491,μεγάλη Σύρτις,megale Syrtis,,,Syrtis,POINT (18 31.5),
https://pleiades.stoa.org/places/344492/syrtis-minor,344492,,Syrtis Minor,,,Syrtis,POINT (10.416667 34),
https://pleiades.stoa.org/places/344532/vicus-m-nus,344532,,Vicus M(...)nus,,,Vicus,POINT (12.490201 32.783076),
https://pleiades.stoa.org/places/343752424/lillyhorn-roman-villa,343752424,Lillyhorn Roman villa,Lillyhorn Roman villa,,,Roma,POINT (-2.1275216 51.7385487),
https://pleiades.stoa.org/places/343752424/bournes-green-roman-villa,343752424,Bournes Green Roman villa,Bournes Green Roman villa,,,Roma,POINT (-2.1275216 51.7385487),
https://pleiades.stoa.org/places/338820566/forumsthermen,338820566,Forumsthermen,Forumsthermen,,,Forum,POINT (14.4840716 40.7501417),
https://pleiades.stoa.org/places/338820566/name.2015-06-03.7909843154,338820566,Terme del Foro,Terme del Foro,,,Foro,POINT (14.4840716 40.7501417),
https://pleiades.stoa.org/places/338302/vicus-aureli,338302,,Vicus Aureli,,,Vicus,,
https://pleiades.stoa.org/places/338301/venusian,338301,,Venusian(...),,,Venus,,
https://pleiades.stoa.org/places/334482/castra-neptitana,334482,,Castra Neptitana,,,Castra,POINT (7.916067 33.867992),
https://pleiades.stoa.org/places/334482/castra-leptitana,334482,,Castra Leptitana,,,Castra,POINT (7.916067 33.867992),
https://pleiades.stoa.org/places/334546/fossatum-africae,334546,,Fossatum Africae,,,Africa,,"POLYGON ((5 34, 8 34, 8 36, 5 36, 5 34))"
https://pleiades.stoa.org/places/329185/areakidai,329185,,Areakidai,,,Area,,
https://pleiades.stoa.org/places/329198/campi-catonis,329198,,Campi Catonis,,,Campi,,
https://pleiades.stoa.org/places/329224/mammenses-campi,329224,,Mammenses Campi,,,Campi,,
https://pleiades.stoa.org/places/324704/fossatum-africae,324704,,Fossatum Africae,,,Africa,,"POLYGON ((8 34, 8.5 34, 8.5 34.5, 8 34.5, 8 34))"
https://pleiades.stoa.org/places/324671/avidus-vicus,324671,,Avidus Vicus,,,Vicus,POINT (10.736343 35.574804),
https://pleiades.stoa.org/places/324688/cellae-picentinae-vicus,324688,,Cellae Picentinae Vicus,,,Vicus,POINT (10.066097 34.252313),
https://pleiades.stoa.org/places/324684/capsa-colonia,324684,Capsa Colonia,Capsa Colonia,,,Colonia,POINT (8.786674 34.418648),
https://pleiades.stoa.org/places/324684/capsa-colonia,324684,Capsa Colonia,Capsa Colonia,,,Colonia,POINT (8.7843862 34.4224374),
https://pleiades.stoa.org/places/324850/vicus-augusti,324850,,Vicus Augusti,,,Vicus,POINT (10.308148 35.676112),"POLYGON ((10 35.5, 10.5 35.5, 10.5 36, 10 36, 10 35.5))"
https://pleiades.stoa.org/places/356966898/via-appia,356966898,uia Appia; Via Appia,Via Appia,,,Appia,,
https://pleiades.stoa.org/places/356966898/appia-odos,356966898,ἡ Ἀππία ὁδός,Appia odos,,,Appia,,
https://pleiades.stoa.org/places/356966898/via-appia-antica,356966898,Via Appia Antica,Via Appia Antica,,,Appia,,
https://pleiades.stoa.org/places/354239693/name.2016-06-13.6397261928,354239693,Forum of Proculus,Forum of Proculus,,,Forum,POINT (21.8578913 32.8180895),
https://pleiades.stoa.org/places/299014/salutaris-silonensis-pagus,299014,,Salutaris Silonensis Pagus,,,Silo,,
https://pleiades.stoa.org/places/29457/alexandria,29457,,Alexandria,,,Alexandria,POINT (62.191888 34.33733),
https://pleiades.stoa.org/places/29457/alexandria,29457,,Alexandria,,,Alexandria,POINT (62.112006 34.309952),
https://pleiades.stoa.org/places/29457/alexandria,29457,,Alexandria,,,Alexandria,POINT (61.901541 37.616639),
https://pleiades.stoa.org/places/29457/alexandria,29457,,Alexandria,,,Alexandria,POINT (61.837118 37.589646),
https://pleiades.stoa.org/places/29457/alexandria,29457,,Alexandria,,,Alexandria,POINT (62.18842 34.345849),
https://pleiades.stoa.org/places/29492/assyria,29492,,Assyria,,,Assyria,,
https://pleiades.stoa.org/places/295357/tigava-castra,295357,,Tigava Castra,,,Castra,POINT (1.651388 36.231943),
https://pleiades.stoa.org/places/295354/thanaramusa-castra,295354,,Thanaramusa Castra,,,Castra,POINT (2.914292 36.135629),
https://pleiades.stoa.org/places/295247/castra-germanorum,295247,,Castra Germanorum,,,Castra,POINT (1.659526 36.411053),
https://pleiades.stoa.org/places/207016/castra-margensia,207016,,Castra Margensia,,,Castra,POINT (21.028338 44.698276),
https://pleiades.stoa.org/places/207017/castra-martis,207017,,Castra Martis,,,Castra,POINT (22.523299 43.890188),
https://pleiades.stoa.org/places/207017/castra-martis,207017,,Castra Martis,,,Castra,POINT (22.524214 43.890919),
https://pleiades.stoa.org/places/207133/castra-of-gherla,207133,Castra of Gherla,Castra of Gherla,,,Castra,POINT (23.8915 47.0195),
https://pleiades.stoa.org/places/207859673/foro-romano-di-aquileia,207859673,Foro romano di Aquileia,Foro romano di Aquileia,,,Foro,,
https://pleiades.stoa.org/places/207271756/name.2019-04-01.0642053416,207271756,Forum Boarium,Forum Boarium,,,Forum,,
https://pleiades.stoa.org/places/207271756/name.2019-04-01.1920545218,207271756,Foro Boario,Foro Boario,,,Foro,,
https://pleiades.stoa.org/places/206897/castra-of-zavoi,206897,Castra of Zăvoi,Castra of Zăvoi,,,Castra,,
https://pleiades.stoa.org/places/20419/britannia,20419,Britannia,Britannia,,,Britannia,POINT (-2.422 53.826),
https://pleiades.stoa.org/places/203037083/name.2012-10-14.0867455821,203037083,Castalia,Castalia,,,Castalia,POINT (22.505528 38.483082),
https://pleiades.stoa.org/places/203037083/name.2012-10-14.0867455821,203037083,Castalia,Castalia,,,Castalia,POINT (22.5053039 38.4830181),
https://pleiades.stoa.org/places/203167/vicus-basoretensis,203167,,Vicus Basoretensis,,,Vicus,,
https://pleiades.stoa.org/places/203134/larix,203134,,Larix,,,Lari,,
https://pleiades.stoa.org/places/203169/voleucionis-vicus,203169,,Voleucionis Vicus,,,Vicus,,
https://pleiades.stoa.org/places/203169/voleucinis-vicus,203169,,Voleucinis Vicus,,,Vicus,,
https://pleiades.stoa.org/places/270347/mellaria,270347,,Mellaria,,,Mella,,
https://pleiades.stoa.org/places/270340/albarracan,270340,Albarracín,Albarracin,,,Alba,POINT (-1.4442792 40.4072825),
https://pleiades.stoa.org/places/270339/libana,270339,,Libana,,,Liba,,
https://pleiades.stoa.org/places/277432404/name.2019-05-19.6334687479,277432404,,Villa Romana di Bocca di Magra,,,Romana,POINT (9.9848442 44.0459741),
https://pleiades.stoa.org/places/278602/castrabariensis,278602,,Castrabariensis,,,Castra,,
https://pleiades.stoa.org/places/278615/hesperioi,278615,,Hesperioi,,,Hesperio,,
https://pleiades.stoa.org/places/272213281/via-tiburtina,272213281,"uia Tiburtina, via Tiburtina",via Tiburtina,,,Tiburtina,,
https://pleiades.stoa.org/places/260615/osca,260615,,Osca,,,Osca,,
https://pleiades.stoa.org/places/260662/vicus-baedorus,260662,,Vicus Baedorus,,,Vicus,,
https://pleiades.stoa.org/places/260527/castra-gemina,260527,,Castra Gemina,,,Castra,,
https://pleiades.stoa.org/places/260528/castra-servilia,260528,,Castra Servilia,,,Castra,,
https://pleiades.stoa.org/places/260529/castra-vinaria,260529,,Castra Vinaria,,,Castra,,
https://pleiades.stoa.org/places/260529/castra-gemella,260529,,Castra Gemella,,,Castra,,
https://pleiades.stoa.org/places/266094/vicus-cuminarius,266094,,Vicus Cuminarius,,,Vicus,POINT (-3.499679 39.960387),
https://pleiades.stoa.org/places/261794683/templum-veneris-et-romae,261794683,Templum Veneris et Romae,Templum Veneris et Romae,,,Romae,,
https://pleiades.stoa.org/places/261794683/templum-urbis-romae,261794683,templum urbis Romae,templum urbis Romae,,,Romae,,
https://pleiades.stoa.org/places/261794683/temple-of-venus-and-rome,261794683,Temple of Venus and Rome,Temple of Venus and Rome,,,Venus,,
https://pleiades.stoa.org/places/261794683/tempio-di-venere-e-roma,261794683,Tempio di Venere e Roma,Tempio di Venere e Roma,,,Roma,,
https://pleiades.stoa.org/places/261794683/tempel-der-venus-und-roma,261794683,Tempel der Venus und Roma,Tempel der Venus und Roma,,,Venus,,
https://pleiades.stoa.org/places/261251/luna,261251,,Luna,,,Luna,,
https://pleiades.stoa.org/places/264408878/name.2017-06-26.0355291922,264408878,House of the Indian Statuette,House of the Indian Statuette,,,India,,
https://pleiades.stoa.org/places/264408878/casa-della-statuetta-indiana,264408878,Casa della Statuetta Indiana,Casa della Statuetta Indiana,,,India,,
https://pleiades.stoa.org/places/265924/forum-iulium,265924,,Forum Iulium,,,Forum,POINT (-3.80883 37.968343),
https://pleiades.stoa.org/places/265949/colonia-forum-augustum,265949,,Colonia Forum Augustum,,,Forum,POINT (-2.353783 38.94902),
https://pleiades.stoa.org/places/265763/alba,265763,,Alba,,,Alba,POINT (-2.78011 37.141162),
https://pleiades.stoa.org/places/265779/ad-palem,265779,,Ad Palem,,,Palem,POINT (-1.230685 38.746037),
https://pleiades.stoa.org/places/265853/castra-postumiana,265853,,Castra Postumiana,,,Castra,POINT (-4.679851 37.680842),
https://pleiades.stoa.org/places/21914/velabri,21914,,Velabri,,,Velabri,,
https://pleiades.stoa.org/places/217041/vicus-bapeni,217041,,Vicus Bapeni,,,Vicus,POINT (23.878486 43.705283),
https://pleiades.stoa.org/places/217057/vicus-urb,217057,,Vicus Urb(...),,,Vicus,POINT (28.457288 44.6301),
https://pleiades.stoa.org/places/217057/vicus-urb,217057,,Vicus Urb(...),,,Vicus,POINT (28.457081 44.629956),
https://pleiades.stoa.org/places/217056/vicus-ulmetensium,217056,,Vicus Ulmetensium,,,Vicus,POINT (28.341606 44.547594),
https://pleiades.stoa.org/places/217047/vicus-novus,217047,,Vicus Novus,,,Vicus,POINT (28.717477 44.891421),
https://pleiades.stoa.org/places/217051/vicus-scaptia,217051,,Vicus Scaptia,,,Vicus,POINT (28.59752 44.204029),
https://pleiades.stoa.org/places/217050/vicus-ramidava,217050,,Vicus Ramidava,,,Vicus,POINT (27.993896 44.708261),
https://pleiades.stoa.org/places/217046/vicus-longinopara,217046,,Vicus Longinopara,,,Vicus,POINT (24.149789 43.072712),
https://pleiades.stoa.org/places/217053/vicus-siamus,217053,,Vicus Siamus,,,Vicus,POINT (24.028619 43.656893),
https://pleiades.stoa.org/places/217045/vicus-hi,217045,,Vicus Hi(...),,,Vicus,POINT (28.323816 44.411833),
https://pleiades.stoa.org/places/217045/vicus-hi,217045,,Vicus Hi(...),,,Vicus,POINT (28.323817 44.411943),
https://pleiades.stoa.org/places/217049/vicus-quintionis,217049,,Vicus Quintionis,,,Vicus,POINT (28.712282 44.569999),
https://pleiades.stoa.org/places/217048/vicus-petrus,217048,,Vicus Petrus,,,Vicus,POINT (28.605266 44.809832),
https://pleiades.stoa.org/places/217044/vicus-clement,217044,,Vicus Clement(...),,,Vicus,POINT (28.458398 44.3666),
https://pleiades.stoa.org/places/217044/vicus-clement,217044,,Vicus Clement(...),,,Vicus,POINT (28.458398 44.3666),
https://pleiades.stoa.org/places/217052/vicus-scenopesis,217052,,Vicus Scenopesis,,,Vicus,POINT (28.112919 44.519308),
https://pleiades.stoa.org/places/217055/vicus-turris-mucaporis,217055,,Vicus Turris Mucaporis,,,Vicus,POINT (28.627262 44.183189),
https://pleiades.stoa.org/places/217043/vicus-celeris,217043,,Vicus Celeris,,,Vicus,POINT (28.735548 44.449148),
https://pleiades.stoa.org/places/217042/vicus-buteridavensis,217042,,Vicus Buteridavensis,,,Vicus,POINT (28.703659 44.688795),
https://pleiades.stoa.org/places/217054/vicus-trullensium,217054,,Vicus Trullensium,,,Vicus,POINT (24.014034 43.171847),
https://pleiades.stoa.org/places/217058/vicus-vergobrittiani,217058,,Vicus Vergobrittiani,,,Vicus,POINT (28.14889 44.796348),
https://pleiades.stoa.org/places/217058/vicus-verrittiani,217058,,Vicus Verrittiani,,,Vicus,POINT (28.14889 44.796348),
https://pleiades.stoa.org/places/216755/castra-traiana,216755,,Castra Traiana,,,Castra,POINT (24.37711 45.20912),
https://pleiades.stoa.org/places/216707/appiaria,216707,,Appiaria,,,Appia,POINT (26.245621 43.987675),
https://pleiades.stoa.org/places/216707/appiarienses,216707,,Appiarienses,,,Appia,POINT (26.245621 43.987675),
https://pleiades.stoa.org/places/211422/caramantesium-vicus,211422,,Caramantesium Vicus,,,Vicus,,
https://pleiades.stoa.org/places/211450/pirustarum-vicus,211450,,Pirustarum Vicus,,,Vicus,,
https://pleiades.stoa.org/places/211416/basoretensis-vicus,211416,,Basoretensis Vicus,,,Vicus,,
https://pleiades.stoa.org/places/289929/castra-severiana,289929,,Castra Severiana,,,Castra,,
https://pleiades.stoa.org/places/285425/castra-puerorum,285425,,Castra Puerorum,,,Castra,POINT (-0.896073 35.70429),
https://pleiades.stoa.org/places/285425/castra-puerum,285425,,Castra Puerum,,,Castra,POINT (-0.896073 35.70429),
https://pleiades.stoa.org/places/285444/gadaum-castra,285444,,Gadaum Castra,,,Castra,POINT (0.824593 35.929412),
https://pleiades.stoa.org/places/285424/castra-nova,285424,,Castra Nova,,,Castra,POINT (0.069577 35.590223),
https://pleiades.stoa.org/places/285495/numerus-syrorum,285495,,Numerus Syrorum,,,Syro,POINT (-1.727133 34.845418),
https://pleiades.stoa.org/places/240903/castra-manuaria,240903,,Castra Manuaria,,,Castra,,
https://pleiades.stoa.org/places/240868/attica,240868,,Attica,,,Attica,,
https://pleiades.stoa.org/places/246742/vicus-aquensis,246742,,Vicus Aquensis,,,Vicus,POINT (0.15015 43.065186),
https://pleiades.stoa.org/places/246672/summus-pyreneus,246672,,Summus Pyreneus,,,Pyrene,POINT (-0.82811 42.757527),
https://pleiades.stoa.org/places/246671/summus-pyreneus,246671,,Summus Pyreneus,,,Pyrene,POINT (-1.324058 43.019858),
https://pleiades.stoa.org/places/246199/atax,246199,Atax,Atax,,,Atax,POINT (3.240278 43.2125),
https://pleiades.stoa.org/places/246199/atax,246199,Atax,Atax,,,Atax,POINT (2.8706087 43.2350237),
https://pleiades.stoa.org/places/246139/insummo-pyreneo,246139,Insvmmo pyreneo,Insummo Pyreneo,Insvmmo Pyreneo,,Pyrene,POINT (2.8629997 42.4646429),
https://pleiades.stoa.org/places/246154/alba,246154,,Alba,,,Alba,POINT (2.7430492 41.9697285),
https://pleiades.stoa.org/places/246153/alba,246153,,Alba,,,Alba,POINT (-2.290949 42.856039),
https://pleiades.stoa.org/places/246438/imus-pyreneus,246438,,Imus Pyreneus,,,Pyrene,,
https://pleiades.stoa.org/places/246401/galliaco,246401,,Galliaco,,,Gallia,POINT (1.896859 43.900118),
https://pleiades.stoa.org/places/246395/forum-gallorum,246395,,Forum Gallorum,,,Forum,POINT (-0.688751 42.27498),
https://pleiades.stoa.org/places/246322/celtiberia,246322,,Celtiberia,,,Celtiberia,,"POLYGON ((-4 41, -3 41, -3 42, -4 42, -4 41))"
https://pleiades.stoa.org/places/246343/col-barcino,246343,,Col. Barcino,Colonia Barcino,Barcino Colonia,Colonia,POINT (2.169911 41.387911),
https://pleiades.stoa.org/places/246396/forum-ligneum,246396,,Forum Ligneum,,,Forum,POINT (-0.635378 42.934045),
https://pleiades.stoa.org/places/246313/castra-aelia,246313,,Castra Aelia,,,Castra,POINT (-1.175179 41.71969),
https://pleiades.stoa.org/places/246201/vicus-iulii,246201,,Vicus Iulii,,,Vicus,POINT (-0.263282 43.701402),
https://pleiades.stoa.org/places/246582/pyrenees,246582,Pyrenees,Pyrenees,,,Pyrene,POINT (1 42.67),
https://pleiades.stoa.org/places/246582/pyra-c-na-c-es,246582,"Pyrénées, Pyrenees",Pyrénées,,,Pyrene,POINT (1 42.67),
https://pleiades.stoa.org/places/246571/pyrenea-venus,246571,,Pyrenea Venus,,,Pyrene,POINT (3.107661 42.520631),
https://pleiades.stoa.org/places/246539/osca,246539,,Osca,,,Osca,POINT (-0.408948 42.140011),
https://pleiades.stoa.org/places/246539/osca,246539,,Osca,,,Osca,POINT (-0.405704 42.138884),
https://pleiades.stoa.org/places/241018/vicus-baedorus,241018,,Vicus Baedorus,,,Vicus,,
https://pleiades.stoa.org/places/24441049/name.2018-04-29.9938617801,24441049,,Roman theatre of Verona,,,Roma,,
https://pleiades.stoa.org/places/243310942/caput-africae,243310942,Caput Africae,Caput Africae,,,Africa,,
https://pleiades.stoa.org/places/236720/los-villares,236720,Los Villares Roman villa,Los Villares Roman villa,,,Roma,POINT (-5.839722 42.218333),
https://pleiades.stoa.org/places/236716/vicus-spacorum,236716,,Vicus Spacorum,,,Vicus,POINT (-8.712432 42.23135),
https://pleiades.stoa.org/places/236717/vicus-vagornicensis,236717,,Vicus Vagornicensis,,,Vicus,POINT (-7.310258 41.607351),
https://pleiades.stoa.org/places/236718/vicus-veniensis,236718,,Vicus Veniensis,,,Vicus,POINT (-7.186387 40.228178),
https://pleiades.stoa.org/places/236714/vicus-atucausensis,236714,,Vicus Atucausensis,,,Vicus,POINT (-8.091271 41.272282),
https://pleiades.stoa.org/places/236715/vicus-aunigainum,236715,,Vicus Aunigainum,,,Vicus,POINT (-4.064021 43.41324),
https://pleiades.stoa.org/places/236715/vicus-aunigainum,236715,,Vicus Aunigainum,,,Vicus,POINT (-4.063993 43.413071),
https://pleiades.stoa.org/places/236713/vicus-aquarius,236713,,Vicus Aquarius,,,Vicus,POINT (-5.796624 41.723296),
https://pleiades.stoa.org/places/236645/santa-cruz-roman-villa,236645,Santa Cruz Roman villa,Santa Cruz Roman villa,,,Roma,POINT (-3.5635981 41.7668755),
https://pleiades.stoa.org/places/236153258/domvs-romana,236153258,Domvs Romana,Domvs Romana,,,Romana,POINT (14.399458 35.8855259),
https://pleiades.stoa.org/places/236468/forum-limicorum,236468,,Forum Limicorum,,,Forum,POINT (-7.603322 42.086263),
https://pleiades.stoa.org/places/236469/forum-gigurrorum,236469,,Forum Gigurrorum,,,Forum,POINT (-7.120542 42.392541),
https://pleiades.stoa.org/places/238779098/palace-of-minos,238779098,Palace of Minos,Palace of Minos,,,Minos,,
https://pleiades.stoa.org/places/229529/argoda,229529,,Argoda,,,Argo,,
https://pleiades.stoa.org/places/229530/argos-orestikon,229530,,Argos Orestikon,,,Argo,,
https://pleiades.stoa.org/places/229530/argos-orestion,229530,,Argos Orestion,,,Argo,,
https://pleiades.stoa.org/places/220487222/roman-theater-of-ascoli-piceno,220487222,Roman Theater of Ascoli Piceno,Roman Theater of Ascoli Piceno,,,Roma,POINT (13.5687269 42.8533434),
https://pleiades.stoa.org/places/226780/tauroskythai,226780,,Tauroskythai,,,Tauro,,
https://pleiades.stoa.org/places/226779/tauroi,226779,,Tauroi,,,Tauro,,
https://pleiades.stoa.org/places/222053/emporion-taurokephalon,222053,,Emporion Taurokephalon,,,Tauro,,
https://pleiades.stoa.org/places/222103/larisa,222103,Λάρισα,Larisa,,,Lari,,
https://pleiades.stoa.org/places/222199/taurokomon,222199,,Taurokomon,,,Tauro,,
https://pleiades.stoa.org/places/222237/vicus-oual,222237,,Vicus Oual(...),,,Vicus,,
https://pleiades.stoa.org/places/222240/vicus-saprisara,222240,,Vicus Saprisara,,,Vicus,,
https://pleiades.stoa.org/places/222241/vicus-secundini,222241,,Vicus Secundini,,,Vicus,,
https://pleiades.stoa.org/places/222236/vicus-narcissiani,222236,,Vicus Narcissiani,,,Vicus,,
https://pleiades.stoa.org/places/222235/vicus-carporum,222235,,Vicus Carporum,,,Vicus,,
https://pleiades.stoa.org/places/222239/vicus-pereprus,222239,,Vicus Pereprus,,,Vicus,,
https://pleiades.stoa.org/places/222242/vicus-tautiomosis,222242,,Vicus Tautiomosis,,,Vicus,,
https://pleiades.stoa.org/places/222238/vicus-parsal,222238,,Vicus Parsal(...),,,Vicus,,
https://pleiades.stoa.org/places/222234/vicus-agatapara,222234,,Vicus Agatapara,,,Vicus,,
https://pleiades.stoa.org/places/222233/vicus-diano,222233,,Vicus (...)diano,,,Vicus,,
https://pleiades.stoa.org/places/250013/vil-la-romana-de-torre-llauder,250013,Vil·la Romana de Torre Llauder,Vil·la Romana de Torre Llauder,Torre Llauder (Vil·la Romana de),,Romana,,
https://pleiades.stoa.org/places/250091860/forum-traiani,250091860,Forum Traiani,Forum Traiani,,,Forum,,
https://pleiades.stoa.org/places/250091860/forum-ulpium,250091860,Forum Ulpium,Forum Ulpium,,,Forum,,
https://pleiades.stoa.org/places/250091860/forum-of-trajan,250091860,Forum of Trajan,Forum of Trajan,,,Forum,,
https://pleiades.stoa.org/places/257459/name.2019-05-03.2200359409,257459,Alcántara Roman Bridge,Alcántara Roman Bridge,,,Roma,POINT (-6.893 39.7226),
https://pleiades.stoa.org/places/257471/puente-romano-sobre-el-rio-albarregas,257471,Puente romano sobre el río Albarregas,Puente romano sobre el río Albarregas,,,Alba,,
https://pleiades.stoa.org/places/256083/castra-caecilia,256083,,Castra Caecilia,,,Castra,,
https://pleiades.stoa.org/places/256198/europae-fretum,256198,,Europae Fretum,,,Europae,POINT (-5.485833 35.971667),
https://pleiades.stoa.org/places/256198/hiberum-fretum,256198,,Hiberum Fretum,,,Hiberum,POINT (-5.485833 35.971667),
https://pleiades.stoa.org/places/256463/tagus,256463,Tagus,Tagus,,,Tagus,,
https://pleiades.stoa.org/places/256438/col-scalabitana,256438,Colonia Scalabitana,Col. Scalabitana,,,Colonia,,
https://pleiades.stoa.org/places/256492/col-civium-romanorum-regina,256492,,Col. Civium Romanorum Regina,,,Roma,POINT (-5.806689 36.67173),
https://pleiades.stoa.org/places/256327/col-norbensis-caesarina,256327,Colonia Norbensis Caesarina,Colonia Norbensis Caesarina,,,Colonia,POINT (-6.3722106 39.4743375),
https://pleiades.stoa.org/places/256358/col-pacensis,256358,,Col. Pacensis,,,Pace,POINT (-7.865225 38.015604),
https://pleiades.stoa.org/places/256210/col-romula,256210,Colonia Iulia Romula,Col. Romula,,,Colonia,POINT (-5.996293 37.382668),
https://pleiades.stoa.org/places/256292/mellaria,256292,,Mellaria,,,Mella,POINT (-5.3399481 38.2945642),
https://pleiades.stoa.org/places/256293/mellaria,256293,Μελλαρία,Mellaria,,,Mella,POINT (-5.683253 36.066459),
https://pleiades.stoa.org/places/256514/vicus-camalocensis,256514,,Vicus Camalocensis,,,Vicus,POINT (-7.644369 39.284318),
https://pleiades.stoa.org/places/255966/name.2019-05-03.4512051730,255966,,Roman temple at the bridge of Alcántara,,,Roma,,
https://pleiades.stoa.org/places/59969/araxes,59969,,Araxes,,,Araxe,POINT (68.3144972 37.1103808),
https://pleiades.stoa.org/places/59969/araxes,59969,,Araxes,,,Araxe,POINT (73.5725 37.451111),
https://pleiades.stoa.org/places/59969/araxes,59969,,Araxes,,,Araxe,POINT (59.681111 44.108333),
https://pleiades.stoa.org/places/59961/ossadioi,59961,,Ossadioi,,,Ossa,,
https://pleiades.stoa.org/places/59983/Caucasus-M,59983,,Caucasus M.,,,Caucasus,,
https://pleiades.stoa.org/places/599749/larisa,599749,Λάρισα,Larisa,,,Lari,POINT (27.853554 37.905536),
https://pleiades.stoa.org/places/599778/magnesia-he-asiane,599778,Μαγνησία ἡ Ἀσιανή,Magnēsía hē Asianḗ,,,Asia,POINT (27.533091 37.853091),
https://pleiades.stoa.org/places/599778/magnesia-he-asiane,599778,Μαγνησία ἡ Ἀσιανή,Magnēsía hē Asianḗ,,,Asia,POINT (27.518987 37.848006),
https://pleiades.stoa.org/places/599799/palatia,599799,,Palatia,,,Palatia,POINT (27.2774885 37.5292362),
https://pleiades.stoa.org/places/599670/ioniapolis,599670,,Ioniapolis,,,Ionia,POINT (27.508324 37.474596),
https://pleiades.stoa.org/places/599622/Gallesion-M,599622,,Gallesion,,,Galle,POINT (27.3951786 38.0460003),
https://pleiades.stoa.org/places/599800/minoa,599800,,Minoa,,,Minoa,,
https://pleiades.stoa.org/places/599480/alexandria-ad-latmum,599480,,Alexandria ad Latmum,,,Alexandria,POINT (27.827688 37.558489),
https://pleiades.stoa.org/places/599587/delos,599587,,Delos,,,Delos,POINT (25.268194 37.397274),
https://pleiades.stoa.org/places/599524/Artemis-Tauropolos-T,599524,,Artemis Tauropolos,T.,,Tauro,,
https://pleiades.stoa.org/places/599516/argos,599516,,Argos,,,Argo,POINT (27.13944 36.579408),
https://pleiades.stoa.org/places/599527/asia,599527,,Asia,,,Asia,,
https://pleiades.stoa.org/places/599588/delos,599588,Δῆλος,Delos,,,Delos,,
https://pleiades.stoa.org/places/590067/syros,590067,Syros,Syros,,,Syro,,
https://pleiades.stoa.org/places/590067/syros-grc,590067,Σῦρος,Syros,Sŷros,,Syro,,
https://pleiades.stoa.org/places/590066/syros,590066,,Syros,,,Syro,POINT (24.9423162 37.444567),
https://pleiades.stoa.org/places/59700/larike,59700,,Larike,,,Lari,,
https://pleiades.stoa.org/places/59694/alexandria,59694,,Alexandria,,,Alexandria,POINT (68.388483 33.498616),
https://pleiades.stoa.org/places/59675/alexandria,59675,,Alexandria,,,Alexandria,,"POLYGON ((65 25, 70 25, 70 30, 65 30, 65 25))"
https://pleiades.stoa.org/places/59672/alexandria-eschate,59672,,Alexandria Eschate,,,Alexandria,POINT (69.640562 40.264798),
https://pleiades.stoa.org/places/59668/alexandria,59668,,Alexandria,,,Alexandria,POINT (69.310488 34.992542),
https://pleiades.stoa.org/places/59669/alexandria,59669,,Alexandria,,,Alexandria,POINT (65.6597 31.601),
https://pleiades.stoa.org/places/59669/alexandreia-en-arachosia-eng,59669,,Alexandreia en Arachōsia,Alexandreia en Arachosia,Alexandria in Arachosia,Alexandria,POINT (65.6597 31.601),
https://pleiades.stoa.org/places/59669/alexandreia-en-arachosia-grc,59669,,Alexandreia en Arachōsia,Alexandreia en Arachosia,Alexandria in Arachosia,Alexandria,POINT (65.6597 31.601),
https://pleiades.stoa.org/places/591471666/eridanos,591471666,Ηριδανός,Eridanos,,,Eridano,,
https://pleiades.stoa.org/places/59834/Caucasus-M,59834,,Caucasus M.,,,Caucasus,,
